image_name,iou,dice,pixel_accuracy,n_predicted,n_true,true_positives,false_positives,false_negatives,precision,recall,f1_score
03f583ec5018739f4abb9b3b4a580ac43bd933c4337ad8877aa18b1dfb59fc9a,0.950608407079646,0.9746788782714719,0.9862191358024691,18,17,18,0,0,1.0,1.0,1.0
c8ca945abc29d262a5525e4c2585541bba33fa77c86a47c94575d8e5b54c83fb,0.9574051125392663,0.9782391048292108,0.9885956790123457,24,25,24,0,1,1.0,0.96,0.9795918367346939
ed5be4b63e9506ad64660dd92a098ffcc0325195298c13c815a73773f1efc279,0.8188545362392295,0.9004068438945549,0.9563720703125,34,31,32,2,1,0.9411764705882353,0.9696969696969697,0.955223880597015
b76ff33ae9da28f9cd8bdce465d45f1eca399db3ffa83847535708e0d511fe38,0.9552709359605911,0.9771238536732842,0.992473474801061,85,81,84,1,0,0.9882352941176471,1.0,0.9940828402366864
e50ac10d1dce6496d092d966784ed3795969128ca0bc58199a36d558ed529203,0.7641844749659924,0.8663317082877325,0.917999267578125,55,60,55,0,1,1.0,0.9821428571428571,0.9909909909909909
876423522bdec1602917b94163a21e05fc7b692045219b7bc96cdaf638c33c25,0.9437233839699993,0.9710470036559126,0.987768015030946,108,108,108,0,0,1.0,1.0,1.0
66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,0.9164398475775721,0.9563982388865218,0.9953155517578125,13,15,13,0,2,1.0,0.8666666666666667,0.9285714285714286
0402a81e75262469925ea893b6706183832e85324f7b1e08e634129f5d522cdd,0.8598233995584988,0.9246290801186944,0.9718465972068278,73,75,72,1,2,0.9863013698630136,0.972972972972973,0.979591836734694
f4faa3a409014db1865074c5f66a0255f71ae3faba03265da0b3b91f68e8a8f0,0.9534357005758157,0.976162870674239,0.9966484305923962,13,13,13,0,0,1.0,1.0,1.0
337b6eed0726f07531cd467cd62b6676c31a8c9e716bdbc49433986c022252cf,0.8292726197516262,0.9066692529014321,0.96475830078125,38,48,38,0,6,1.0,0.8636363636363636,0.9268292682926829
0ea221716cf13710214dcd331a61cea48308c3940df1d28cfc7fd817c83714e1,0.8489052808554789,0.9182788211440391,0.9448745579133511,203,221,202,1,2,0.9950738916256158,0.9901960784313726,0.9926289926289927
2dd3356f2dcf470aec4003800744dfec6490e75d88011e1d835f4f3d60f88e7a,0.7602533172496985,0.8637998972074696,0.9029541015625,60,77,58,2,2,0.9666666666666667,0.9666666666666667,0.9666666666666667
a7a581e6760df4701941670e73d72533e3b0fbd7563488ad92772b41f7709710,0.9371936967503581,0.9675787179387382,0.9861903183023872,107,101,105,2,0,0.9813084112149533,1.0,0.9905660377358491
d751ccb64fa767a65a966061218438bd1860695d96bbef11fdb2f0d3b8dedba8,0.953585454095674,0.9762413536571853,0.9884182098765432,20,25,20,0,2,1.0,0.9090909090909091,0.9523809523809523
ff3407842ada5bc18be79ae453e5bdaa1b68afc842fc22fa618ac6e6599d0bb3,0.9566667686752149,0.9778535456223216,0.9960875331564987,18,19,18,0,1,1.0,0.9473684210526315,0.972972972972973
0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,0.9276852180077987,0.9624862081647665,0.9937744140625,24,27,24,0,3,1.0,0.8888888888888888,0.9411764705882353
c169a7782a69ea2f38f64d2739de189e88adbcfd4a829721def8c89ecabe8b71,0.9366238009908295,0.9672749044100638,0.9814429012345679,17,18,17,0,0,1.0,1.0,1.0
b4de1e3eec159d8af1bd5447696f8996c31709edaf33e26ba9613816705847db,0.9487528002215007,0.973702565162357,0.9842901234567901,19,22,19,0,1,1.0,0.95,0.9743589743589743
dbe5ad05b6f87018159a3228c1d1725892a1bfb9fa9f8fcc2e8bfe70d69d0355,0.9407894736842105,0.9694915254237289,0.9844444444444445,17,17,16,1,1,0.9411764705882353,0.9411764705882353,0.9411764705882353
abd8dde78f8d37b68b28da67459371ed65f0a575523e94bc4ecbc88e6fedf0d0,0.7849872773536896,0.879543834640057,0.96905517578125,6,13,6,0,3,1.0,0.6666666666666666,0.8
d7db360fabfce9828559a21f6bffff589ae868e0dc6101d7c1212de34a25e3cb,0.9407950598224624,0.9694944915085709,0.9822453703703704,20,24,19,1,4,0.95,0.8260869565217391,0.8837209302325583
2e2d29fc44444a85049b162eb359a523dec108ccd5bd75022b25547491abf0c7,0.843138139492917,0.9148941378044303,0.95755615234375,18,19,18,0,2,1.0,0.9,0.9473684210526316
c6de542205b891eed5c40e6d8ae3d03a6ca39b26dc445b4dbc64340d4d64dd2d,0.8018979833926453,0.8900592495062541,0.9974517822265625,3,5,3,0,2,1.0,0.6,0.7499999999999999
a1f50f101bc471e2d6967ebdb8ba81150588609e769f3b960f0801e4da5fdc6f,0.9374523264683448,0.9677165354330709,0.998748779296875,7,7,7,0,0,1.0,1.0,1.0
1e8408fbb1619e7a0bcdd0bcd21fae57e7cb1f297d4c79787a9d0f5695d77073,0.8926365795724466,0.9432730923694779,0.996551513671875,14,14,14,0,0,1.0,1.0,1.0
6af82abb29539000be4696884fc822d3cafcb2105906dc7582c92dccad8948c5,0.8643931795386158,0.9272649020873682,0.98968505859375,42,42,42,0,0,1.0,1.0,1.0
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,0.8420246913580247,0.9142382241762955,0.96094970703125,17,17,17,0,1,1.0,0.9444444444444444,0.9714285714285714
5d21acedb3015c1208b31778561f8b1079cca7487399300390c3947f691e3974,0.8315282791817088,0.9080157687253614,0.96881103515625,29,32,29,0,3,1.0,0.90625,0.9508196721311475
6f8197baf738986a1ec3b6ba92b567863d897a739376b7cec5599ad6cecafdfc,0.960759103065213,0.9799868852459016,0.9957835985853227,19,19,19,0,0,1.0,1.0,1.0
8055957570d7b38f0acecdb56f3078a963a1a7307ca03fcca62212e0e95e5845,0.9519007603041216,0.9753577432449055,0.9950182360742705,19,21,19,0,1,1.0,0.95,0.9743589743589743
04acab7636c4cf61d288a5962f15fa456b7bde31a021e5deedfbf51288e4001e,0.807530663007119,0.8935180791496631,0.96575927734375,73,70,71,2,1,0.9726027397260274,0.9861111111111112,0.9793103448275863
20e209f6ffa120a72712e1b4c1d3e24d1339227e2936abd4bbd49a636fada423,0.874197536734985,0.9328766254360926,0.9838531494140625,25,28,25,0,3,1.0,0.8928571428571429,0.9433962264150945
3b0709483b1e86449cc355bb797e841117ba178c6ae1ed955384f4da6486aa20,0.8435238784370478,0.915121185359631,0.98944091796875,14,16,14,0,1,1.0,0.9333333333333333,0.9655172413793104
06c779330d6d3447be21df2b9f05d1088f5b3b50dc48724fc130b1fd2896a68c,0.9112584142644263,0.9535690280951741,0.9733487654320988,24,23,24,0,0,1.0,1.0,1.0
4cbd6c37f3a55a538d759d440344c287cac66260d3047a83f429e63e7a0f7f20,0.8560237137412662,0.9224275610312571,0.99169921875,14,13,13,1,0,0.9285714285714286,1.0,0.962962962962963
b61d3fb0d0ebbee018346e0adeff9e9178f33aa95262779b3c196f93b4ace895,0.9081148564294632,0.9518450667364564,0.9806808134394341,129,142,129,0,6,1.0,0.9555555555555556,0.9772727272727273
bf4a61bb81589c9a67e3343408befd3e135af5e88b50c17f998f2131d24bc271,0.8389982110912343,0.9124513618677043,0.9945068359375,2,3,2,0,1,1.0,0.6666666666666666,0.8
13f2bec0a24c70345372febb14c4352877b1b6c1b01896246048e83c345c0914,0.892512315270936,0.9432037065958665,0.93341064453125,8,11,8,0,1,1.0,0.8888888888888888,0.9411764705882353
958114e5f37d5e1420b410bd716753b3e874b175f2b6958ebf1ec2bdf776e41f,0.9370176883724963,0.9674849063043807,0.9839439655172414,129,127,127,2,0,0.9844961240310077,1.0,0.9921875
9774c82396327929fea05e40ae153cabf0107178b2ae3e40a5709b409793887e,0.7863157894736842,0.8803771361225693,0.9969024658203125,12,12,12,0,0,1.0,1.0,1.0
f0a75e0322f11cead4219aa530673fe5eef67580fb6fccc254963c9fc6b58aa1,0.8939539347408829,0.9440081074233595,0.9966278076171875,11,11,11,0,0,1.0,1.0,1.0
a4c44fc5f5bf213e2be6091ccaed49d8bf039d78f6fbd9c4d7b7428cfcb2eda4,0.8234401553775188,0.9031721199613887,0.96448974609375,25,26,24,1,2,0.96,0.9230769230769231,0.9411764705882353
d35f25c8e3f7fca5232fc4d5e3faf14b025b20b3731af77fe971a5e2e9d69d28,0.8942368587713743,0.9441658308258107,0.9923553466796875,31,33,31,0,1,1.0,0.96875,0.9841269841269841
0a7d30b252359a10fd298b638b90cb9ada3acced4e0c0e5a3692013f432ee4e9,0.7614958147624742,0.8646013330041965,0.966522216796875,25,23,25,0,0,1.0,1.0,1.0
f01a9742c43a69f087700a43893f713878e537bae8e44f76b957f09519601ad6,0.9603198748315876,0.9797583416472675,0.9949546861184793,28,28,28,0,0,1.0,1.0,1.0
3f9fc8e63f87e8a56d3eaef7db26f1b6db874d19f12abd5a752821b78d47661e,0.9620563285389083,0.980661273119846,0.989729774535809,135,131,132,3,0,0.9777777777777777,1.0,0.9887640449438202
af6b6173c59450bc76b2cc461cf233921fbfdb6feb8dd6da03a0d44193221fd0,0.7315872184389732,0.8449903194578896,0.9687255859375,13,26,13,0,10,1.0,0.5652173913043478,0.7222222222222222
2ab91a4408860ae8339689ed9f87aa9359de1bdd4ca5c2eab7fff7724dbd6707,0.7976815398075241,0.8874558948777224,0.9858856201171875,46,46,46,0,2,1.0,0.9583333333333334,0.9787234042553191
3477024fd843e46097840360f9cdee24b76bf5c593ed27a9aee7a5728a06aa51,0.9633956732264226,0.981356622471605,0.995446507515473,22,22,22,0,0,1.0,1.0,1.0
92e7e86e765e05ce331c07a6d14f0a696eac7ee40058699243900f40b696d7aa,0.8912006935413957,0.9424707769883108,0.9961700439453125,9,11,9,0,2,1.0,0.8181818181818182,0.9
33d0a9b24c25852ce35274b4b1777484ccd21f44dbe35491cc926e5948c1ce3e,0.9173177083333334,0.9568760611205432,0.996124267578125,13,13,13,0,0,1.0,1.0,1.0
a7f6194ddbeaefb1da571226a97785d09ccafc5893ce3c77078d2040bccfcb77,0.8585159446281455,0.9238725630625877,0.93836669921875,34,41,33,1,3,0.9705882352941176,0.9166666666666666,0.9428571428571428
e856511ac1c34d24320eb7c56c05a4a3340d06667b4f5b8e8df615d415c7f650,0.7931286549707602,0.8846310640032613,0.991363525390625,25,24,24,1,0,0.96,1.0,0.9795918367346939
f6b16c885c0b2bc0d0eb2bb2eeb0a2753ebafb5a7a91da10e89b0b0478984637,0.854147675478578,0.9213372664700098,0.99755859375,7,8,7,0,1,1.0,0.875,0.9333333333333333
1b6044e4858a9b7cee9b0028d8e54fbc8fb72e6c4424ab5b9f3859bfc72b33c5,0.9174204355108878,0.9569319472350835,0.9924774169921875,36,36,36,0,0,1.0,1.0,1.0
673baf65ae5c571d6be452eb41e79ef3fc2eb3fd238e621c6b7621763b429989,0.8580537843082895,0.9236048940614742,0.99375,16,16,16,0,0,1.0,1.0,1.0
e23e11414ee645b51081fb202d38b793f0c8ef2940f8228ded384899d21b02c2,0.8915516289342904,0.9426669780476413,0.972866931918656,157,167,156,1,1,0.9936305732484076,0.9936305732484076,0.9936305732484076
9a71a416f98971aa14f63ef91242654cc9191a1414ce8bbd38066fe94559aa4f,0.9234629861982434,0.9602087410306588,0.998138427734375,10,9,10,0,0,1.0,1.0,1.0
05a8f65ebd0b30d3b210f30b4d640c847c2e710d0d135e0aeeaccbe1988e3b6e,0.8198130841121495,0.9009860312243221,0.992645263671875,21,21,21,0,0,1.0,1.0,1.0
93cfd412c7de5210bbd262ec3a602cfea65072e9272e9fce9b5339a5b9436eb7,0.84375,0.9152542372881356,0.998779296875,3,3,3,0,0,1.0,1.0,1.0
4596961c789d3b41916492918797724fe75128239fefc516c3ee75322b7926f0,0.9280132148553201,0.9626627117542439,0.9825403404067197,111,110,110,1,0,0.990990990990991,1.0,0.9954751131221719
2b50b1e3fa5c5aa39bc84ebfaea9961b7199c4d2488ae0b48d0b3459807d59d2,0.9377410468319559,0.9678703440432187,0.9982757568359375,11,11,11,0,0,1.0,1.0,1.0
866a8cba7bfe1ea73e383d6cf492e53752579140c8b833bb56839a55bf79d855,0.8115991763898421,0.89600303087706,0.9984830901856764,5,5,5,0,0,1.0,1.0,1.0
136000dc18fa6def2d6c98d4d0b2084d13c22eaffe82e26c665bcaa2a9e51261,0.8418841884188419,0.9141553999022642,0.98070068359375,28,26,27,1,1,0.9642857142857143,0.9642857142857143,0.9642857142857143
a0de55384fada5cbc46bd7a41f6feeef93b67d088497c7316079ccec39c2a834,0.7156836096765425,0.8342839036755386,0.96807861328125,54,58,53,1,4,0.9814814814814815,0.9298245614035088,0.954954954954955
a101a00fea63f0c43abe5323f4f890bec881eb0caa3bc8498991ff5fd207ed91,0.8582822085889571,0.9237372069990095,0.9964752197265625,15,16,15,0,1,1.0,0.9375,0.967741935483871
bb481eae02085bbae08742f702b9ab7d8b2ff9df2fbefeee9fac51f7c77dd01f,0.8220397940726312,0.9023291332569683,0.9804840087890625,22,23,22,0,1,1.0,0.9565217391304348,0.9777777777777777
1b44d22643830cd4f23c9deadb0bd499fb392fb2cd9526d81547d93077d983df,0.8503857765850386,0.9191443074691805,0.9957466125488281,76,77,72,4,5,0.9473684210526315,0.935064935064935,0.9411764705882352
7f4d7b549d0f1a110191e2aded872943d85892bc30667f19fe9de97a5370b08e,0.9223744292237442,0.9596199524940617,0.9981842041015625,10,10,10,0,0,1.0,1.0,1.0
2255d5aba044256bb92f6b7cbed0fca46d972c7b6b1a59dcbe7f682c5777d074,0.7472303206997084,0.8553312197563825,0.96824951171875,11,12,11,0,0,1.0,1.0,1.0
76c4f14e35210f87a29e93c46dbb25c8f5dc5c04d1d3134672708bcdfbc7e959,0.9439675727229375,0.9711762541395805,0.9818672839506173,23,28,22,1,3,0.9565217391304348,0.88,0.9166666666666666
f113626a04125d97b27f21b45a0ce9a686d73dee7b5dbc0725d49194ba0203bd,0.9687107722348784,0.9841067422363915,0.9896141975308642,22,23,22,0,1,1.0,0.9565217391304348,0.9777777777777777
5c235b945b25b9905b9b0429ce59f1db51d0d0c7d48c2c21ab9f3ca54b0715e6,0.9429439395486572,0.9706342219711204,0.9827546296296297,21,26,21,0,1,1.0,0.9545454545454546,0.9767441860465117
1c8b905c9519061d6d091e702b45274f4485c80dcf7fb1491e6b2723f5002180,0.9462634758519408,0.9723899025929483,0.9866545092838196,117,118,117,0,0,1.0,1.0,1.0
1ee4a111f0e0bb9b001121b94ff98ca736fad03797b25285fe33a47046b3e4b0,0.8874207188160677,0.940352842341081,0.9967498779296875,9,10,9,0,1,1.0,0.9,0.9473684210526316
4327d27591871e9c8d317071a390d1b3dcedad05a9746175b005c41ea0d797b2,0.9593521039777672,0.9792544198974182,0.9888271604938271,28,29,28,0,0,1.0,1.0,1.0
4c465a54e329ec7b0f4bc5f6acdfd3192707d6c0fbdf557339485581c5a6b3c1,0.8206097620086278,0.901466947099385,0.9435272216796875,62,64,62,0,4,1.0,0.9393939393939394,0.96875
8e8a7a14749d0b2e48de3d10e2e80063f17b165ad921c8afc0623f08500f3259,0.8276529821843532,0.9057003602458148,0.9932098388671875,16,15,15,1,0,0.9375,1.0,0.967741935483871
fadeb0ab092833f27daaeb3e24223eb090f9536b83f68cde8f49df7c544f711b,0.8521202361782072,0.9201564990581075,0.9915924072265625,36,36,36,0,0,1.0,1.0,1.0
b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7,0.7534650034650034,0.8594012449362711,0.9652587890625,8,8,7,1,1,0.875,0.875,0.875
2cfa61bef6542dd359717e9131ce6f076c415a3bd7f48cb093b0d7f3b2ca785d,0.9386020938046707,0.9683287734024724,0.9877818302387268,98,97,98,0,0,1.0,1.0,1.0
220b37f4ca7cab486d2b71cd87a46ee7411a5aa142799d96ed98015ab5ba538a,0.0,0.0,0.99744873046875,0,1,0,0,1,0.0,0.0,0.0
19f0653c33982a416feed56e5d1ce6849fd83314fd19dfa1c5b23c6b66e9868a,0.8071041984131154,0.8932569567619435,0.9593105741520727,71,69,71,0,3,1.0,0.9594594594594594,0.9793103448275862
ff3e512b5fb860e5855d0c05b6cf5a6bcc7792e4be1f0bdab5a00af0e18435c0,0.8182266009852217,0.9000270929287456,0.9943695068359375,11,12,11,0,1,1.0,0.9166666666666666,0.9565217391304348
45f059cf21d85ecfce0eb93260516f1e2443d210e9a52f9ae2271d604aa3fcc5,0.8874200821570868,0.940352484904024,0.95550537109375,9,10,9,0,1,1.0,0.9,0.9473684210526316
c2a646a819f59a4e816e0ee8ea00ba10d5de9ac20b5a435c41192637790dabee,0.8819521178637201,0.9372737058420589,0.9902191162109375,61,61,61,0,1,1.0,0.9838709677419355,0.991869918699187
670ebd9d674be236b9bf0b28650ad3f68e1891b06e16a9021fd069ca7ef32b78,0.9555684119178478,0.9772794509200639,0.9881481481481481,19,19,19,0,0,1.0,1.0,1.0
a102535b0e88374bea4a1cfd9ee7cb3822ff54f4ab2a9845d428ec22f9ee2288,0.6371183605186115,0.7783412316221084,0.9773759608665269,226,358,226,0,80,1.0,0.738562091503268,0.849624060150376
1e488c42eb1a54a3e8412b1f12cde530f950f238d71078f2ede6a85a02168e1f,0.864778547755348,0.9274865895430751,0.972607421875,8,10,8,0,1,1.0,0.8888888888888888,0.9411764705882353
708eb41a3fc8f2b6cd1f529cdf38dc4ad5d5f00ad30bdcba92884f37ff78d614,0.7878411910669976,0.8813324080499653,0.94364013671875,53,54,52,1,2,0.9811320754716981,0.9629629629629629,0.9719626168224299
0ddd8deaf1696db68b00c600601c6a74a0502caaf274222c8367bdc31458ae7e,0.5655384104861457,0.7224842350696836,0.9200897216796875,28,26,28,0,1,1.0,0.9655172413793104,0.9824561403508771
34c9f4eb2af8b8f46b1d88b74bde16f4614cd08948c2f1d817eb629afc512e7a,0.9443946188340807,0.9714022140221402,0.99810791015625,13,13,13,0,0,1.0,1.0,1.0
f4c4db3df4ff0de90f44b027fc2e28c16bf7e5c75ea75b0a9762bbb7ac86e7a3,0.4642526760935642,0.634115523465704,0.9894291644502853,48,67,47,1,16,0.9791666666666666,0.746031746031746,0.846846846846847
1c681dfa5cf7e413305d2e90ee47553a46e29cce4f6ed034c8297e511714f867,0.7958339958657974,0.8863113157428724,0.98040771484375,49,46,49,0,1,1.0,0.98,0.98989898989899
21408476af0506331e8b5d49b385833e5ef1fbb90815fbf9af9d19b4bb145f76,0.8120629370629371,0.8962855764592378,0.9967193603515625,7,8,7,0,1,1.0,0.875,0.9333333333333333
ee927e8255096971ddae1bd975cf80c4ad7c847c82d0b5f5dd2ddfe5407007ee,0.7667320688903423,0.8679664363277394,0.983673095703125,52,56,50,2,6,0.9615384615384616,0.8928571428571429,0.9259259259259259
07fb37aafa6626608af90c1e18f6a743f29b6b233d2e427dcd1102df6a916cf5,0.8584830389612571,0.9238535095171816,0.9534427497789567,205,214,205,0,3,1.0,0.9855769230769231,0.9927360774818402
